Year,Crop,CDL_m2,Comm_m2,CDL_Acres,Comm_Acres,CoA_Data_Item(s),CoA_Acres,CV%,SD,LL,UL,Notes,Within_90_CI?,State_Adj_Ratio,Ratio_Greater_Than_1?,Omission-Adjustment,Adjustment_Code
2014,59,255705300,250187057.3,63186.05816,61822.47279,"WALNUTS, ENGLISH - ACRES BEARING & NON-BEARING",48850,9.9,4836.15,40894.53325,56805.46675,,N,0.790165741,N,Multiply probability by state adjustment ratio,2
2014,60,741600,642674.2812,183.253068,158.8080283,PEARS - ACRES BEARING & NON-BEARING,610,13.8,84.18,471.5239,748.4761,,N,3.841115633,Y,Omisison-adjustment raster from NLCD,3
2014,61,99900,91257.2806,24.6857895,22.55013032,PISTACHIOS - ACRES BEARING & NON-BEARING,597,9,53.73,508.61415,685.38585,,N,26.47434811,Y,Omisison-adjustment raster from NLCD,3
2014,62,17265600,16438378.27,4266.416088,4062.005462,TRITICALE - ACRES HARVESTED,5787,9.7,561.339,4863.597345,6710.402655,,N,1.424665736,Y,Omisison-adjustment raster from NLCD,3
2014,63,1800,1800,0.444789,0.444789,CARROTS - ACRES HARVESTED,103,30,30.9,52.1695,153.8305,,N,231.570475,Y,Omisison-adjustment raster from NLCD,3
2014,64,4822200,4703743.295,1191.589731,1162.318487,ASPARAGUS - ACRES HARVESTED,4807,11.9,572.033,3866.005715,5747.994285,,N,4.135699513,Y,Omisison-adjustment raster from NLCD,3
2014,65,18900,18900,4.6702845,4.6702845,GARLIC - ACRES HARVESTED,7,24.4,1.708,4.19034,9.80966,,Y,1.498838026,Y,NA,1
2014,66,9900,9900,2.4463395,2.4463395,"MELONS, CANTALOUP - ACRES HARVESTED",97,11.6,11.252,78.49046,115.50954,,N,39.65107868,Y,Omisison-adjustment raster from NLCD,3
2014,67,0,0,0,0,PRUNES - ACRES BEARING & NON-BEARING,2,20.2,0.404,1.33542,2.66458,,NA,NA,NA,NA,4
2014,68,9077400,8645381.307,2243.070927,2136.316948,OLIVES - ACRES BEARING & NON-BEARING,3104,20.5,636.32,2057.2536,4150.7464,,Y,1.452967924,Y,NA,1
2014,69,1800,1800,0.444789,0.444789,ORANGES - ACRES BEARING & NON-BEARING,726,6.3,45.738,650.76099,801.23901,,N,1632.23461,Y,Omisison-adjustment raster from NLCD,3
2014,70,84600,84600,20.905083,20.905083,,0,0,0,0,0,,N,0,N,Multiply probability by state adjustment ratio,2
2014,71,0,0,0,0,BROCCOLI - ACRES HARVESTED,94,12.6,11.844,74.51662,113.48338,,NA,NA,NA,NA,4
2014,72,0,0,0,0,AVOCADOS - ACRES BEARING & NON-BEARING,NA,NA,NA,NA,NA,,NA,NA,NA,NA,4
2014,73,9000,9000,2.223945,2.223945,"PEPPERS, BELL - ACRES HARVESTED; PEPPERS, CHILE - ACRES HARVESTED",NA,NA,NA,NA,NA,,NA,NA,NA,NA,6
2014,74,405900,384053.5251,100.2999195,94.90154632,POMEGRANATES - ACRES BEARING & NON-BEARING,215,3.6,7.74,202.2677,227.7323,,N,2.265505762,Y,Omisison-adjustment raster from NLCD,3
2014,75,0,0,0,0,NECTARINES - ACRES BEARING & NON-BEARING,16,10.2,1.632,13.31536,18.68464,,NA,NA,NA,NA,4
2014,76,0,0,0,0,"GREENS, COLLARD - ACRES HARVESTED; GREENS, KALE - ACRES HARVESTED; GREENS, MUSTARD - ACRES HARVESTED",NA,NA,NA,NA,NA,,NA,NA,NA,NA,4
2014,77,63900,55692.32479,15.7900095,13.76185192,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING & NON-BEARING; PLUMS - ACRES BEARING & NON-BEARING",22,10.77248657,2.369947046,18.10143711,25.89856289,,N,1.598622055,Y,Omisison-adjustment raster from NLCD,3
2014,78,2700,1800,0.6671835,0.444789,STRAWBERRIES - ACRES GROWN,91,13.9,12.649,70.192395,111.807605,,N,204.5913905,Y,Omisison-adjustment raster from NLCD,3
2014,79,127800,126968.0085,31.580019,31.37442975,SQUASH - ACRES HARVESTED,1368,30.4,415.872,683.89056,2052.10944,,N,43.60238611,Y,Omisison-adjustment raster from NLCD,3
2014,80,225000,211191.5815,55.598625,52.18649575,APRICOTS - ACRES BEARING & NON-BEARING,752,20.3,152.656,500.88088,1003.11912,,N,14.40985813,Y,Omisison-adjustment raster from NLCD,3
2014,81,900,38.33138053,0.2223945,0.009471876,,0,0,0,0,0,,N,0,N,Multiply probability by state adjustment ratio,2
2014,82,900,68.52706985,0.2223945,0.016933382,LETTUCE - ACRES HARVESTED,118,13.2,15.576,92.37748,143.62252,,N,6968.484076,Y,Omisison-adjustment raster from NLCD,3
2014,83,5996700,5989281.068,1481.814554,1479.981298,PUMPKINS - ACRES HARVESTED,3441,34.2,1176.822,1505.12781,5376.87219,,N,2.32502938,Y,Omisison-adjustment raster from NLCD,3
2014,84,3600,3600,0.889578,0.889578,"BLUEBERRIES, TAME - ACRES GROWN",327,57.4,187.698,18.23679,635.76321,,N,367.5900258,Y,Omisison-adjustment raster from NLCD,3
2014,85,0,0,0,0,"CABBAGE, HEAD - ACRES HARVESTED",NA,NA,NA,NA,NA,,NA,NA,NA,NA,4
2014,86,0,0,0,0,CAULIFLOWER - ACRES HARVESTED,15,14.7,2.205,11.372775,18.627225,,NA,NA,NA,NA,4
2014,87,0,0,0,0,CELERY - ACRES HARVESTED,NA,NA,NA,NA,NA,,NA,NA,NA,NA,4
2014,88,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2014,89,0,0,0,0,TURNIPS - ACRES HARVESTED,NA,NA,NA,NA,NA,(H),NA,NA,NA,NA,4
2014,90,0,0,0,0,EGGPLANT - ACRES HARVESTED,224,15.4,34.496,167.25408,280.74592,,NA,NA,NA,NA,4
2014,91,0,0,0,0,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,4
2014,92,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2015,1,260892000,259559788.6,64467.71766,64138.52157,"CORN, GRAIN - ACRES HARVESTED; CORN, SILAGE - ACRES HARVESTED",97570,3.07707925,3002.306224,92631.20626,102508.7937,,N,1.521238682,Y,Omisison-adjustment raster from NLCD,3
2015,2,1118700,1118102.555,276.4363635,276.2887319,,0,0,0,0,0,,N,0,N,Multiply probability by state adjustment ratio,2
2015,3,13806000,13779886.71,3411.53163,3405.078905,RICE - ACRES HARVESTED,4211,10.2,429.522,3504.43631,4917.56369,,N,1.236682062,Y,Omisison-adjustment raster from NLCD,3
2015,4,1164600,1154607.952,287.778483,285.3093981,"SORGHUM, GRAIN - ACRES HARVESTED; SORGHUM, SILAGE - ACRES HARVESTED",1200,14.84658147,178.1589777,906.9284817,1493.071518,,N,4.205960295,Y,Omisison-adjustment raster from NLCD,3
2015,5,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2015,6,136800,136515.9006,33.803964,33.73376162,SUNFLOWER - ACRES HARVESTED,NA,NA,NA,NA,NA,,NA,NA,NA,NA,6
2015,7,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2015,8,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2015,9,5929200,5878239.285,1465.134966,1452.542318,SWEET CORN - ACRES HARVESTED,2935,11.9,349.265,2360.459075,3509.540925,,N,2.020595175,Y,Omisison-adjustment raster from NLCD,3
2015,10,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2015,11,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2015,12,2479500,2461979.849,612.6968475,608.3675307,BARLEY - ACRES HARVESTED,716,33,236.28,327.3194,1104.6806,,Y,1.176920141,Y,NA,1
2015,13,193500,193500,47.8148175,47.8148175,"WHEAT, SPRING, DURUM - ACRES HARVESTED",NA,NA,NA,NA,NA,,NA,NA,NA,NA,6
2015,14,2489400,2425929.194,615.143187,599.4592335,"WHEAT, SPRING, (EXCL DURUM) - ACRES HARVESTED",NA,NA,NA,NA,NA,,NA,NA,NA,NA,6
2015,15,111836700,108294102.5,27635.40775,26760.01419,"WHEAT, WINTER - ACRES HARVESTED",24904,13.3,3312.232,19455.37836,30352.62164,,Y,0.930642257,N,NA,1
2015,16,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2015,17,48600,47903.84569,12.009303,11.83727979,RYE - ACRES HARVESTED,NA,NA,NA,NA,NA,,NA,NA,NA,NA,6
2015,18,79425000,76856238.14,19626.31463,18991.56073,OATS - ACRES HARVESTED,1890,9.3,175.77,1600.85835,2179.14165,,N,0.099517887,N,Multiply probability by state adjustment ratio,2
2015,19,2700,2700,0.6671835,0.6671835,,0,0,0,0,0,,N,0,N,Multiply probability by state adjustment ratio,2
2015,20,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2015,21,427500,0,105.6373875,0,,0,0,0,0,0,,NA,NA,NA,NA,5
2015,22,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2015,23,19573200,19134771.46,4836.635586,4728.297701,SAFFLOWER - ACRES HARVESTED,3386,5.5,186.23,3079.65165,3692.34835,,N,0.716113962,N,Multiply probability by state adjustment ratio,2
2015,24,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2015,25,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2015,26,327326400,267203572.1,80883.99007,66027.33869,"HAY, ALFALFA - ACRES HARVESTED; HAYLAGE, ALFALFA - ACRES HARVESTED; LEGUMES, ALFALFA, SEED - ACRES HARVESTED",NA,NA,NA,NA,NA,,NA,NA,NA,NA,6
2015,27,714666600,451953555.5,176597.6902,111679.9833,"HAY, SMALL GRAIN - ACRES HARVESTED; HAY, TAME, (EXCL ALFALFA & SMALL GRAIN) - ACRES HARVESTED; HAY, WILD - ACRES HARVESTED; HAYLAGE, (EXCL ALFALFA) - ACRES HARVESTED",39876,7.770719817,3098.652234,34778.71707,44973.28293,,N,0.357055927,N,Multiply probability by state adjustment ratio,2
2015,28,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2015,29,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2015,30,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2015,31,11043900,10988738.2,2729.00291,2715.372153,"BEANS, DRY EDIBLE, (EXCL LIMA), INCL CHICKPEAS - ACRES HARVESTED; BEANS, DRY EDIBLE, LIMA - ACRES HARVESTED",7032,27.99870551,1968.868972,3793.210541,10270.78946,,N,2.589700271,Y,Omisison-adjustment raster from NLCD,3
2015,32,11317500,11229724.5,2796.610838,2774.921074,POTATOES - ACRES HARVESTED,2952,13.5,398.52,2296.4346,3607.5654,,Y,1.063814041,Y,NA,1
2015,33,45900,43654.22521,11.3421195,10.78717732,,0,0,0,0,0,,N,0,N,Multiply probability by state adjustment ratio,2
2015,34,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2015,35,33300,32719.9423,8.2285965,8.085261343,SWEET POTATOES - ACRES HARVESTED,NA,NA,NA,NA,NA,,NA,NA,NA,NA,6
2015,36,0,0,0,0,"BEANS, GREEN, LIMA - ACRES HARVESTED; BEANS, SNAP - ACRES HARVESTED; BEETS - ACRES HARVESTED; CHICORY - ACRES HARVESTED; BRUSSELS SPROUTS - ACRES HARVESTED; DAIKON - ACRES HARVESTED; ESCAROLE & ENDIVE - ACRES HARVESTED; OKRA - ACRES HARVESTED; SPINACH - ACRES HARVESTED; VEGETABLES, OTHER - ACRES HARVESTED",NA,NA,NA,NA,NA,,NA,NA,NA,NA,4
2015,37,4149000,4121249.673,1025.238645,1018.3814,"MELONS, WATERMELON - ACRES HARVESTED",3048,29.8,908.304,1553.83992,4542.16008,,N,2.992984749,Y,Omisison-adjustment raster from NLCD,3
2015,38,531900,520415.3749,131.4351495,128.5972412,"ONIONS, DRY - ACRES HARVESTED; ONIONS, GREEN - ACRES HARVESTED",NA,NA,NA,NA,NA,,NA,NA,NA,NA,6
2015,39,539100,522632.4072,133.2143055,129.145081,CUCUMBERS - ACRES HARVESTED,2848,60.3,1717.344,22.96912,5673.03088,,Y,22.0527176,Y,NA,1
2015,40,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2015,41,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2015,42,2177100,2160227.299,537.9722955,533.8029667,"PEAS, GREEN, (EXCL SOUTHERN) - ACRES HARVESTED; PEAS, GREEN, SOUTHERN (COWPEAS) - ACRES HARVESTED",NA,NA,NA,NA,NA,,NA,NA,NA,NA,6
2015,43,174724200,173832004.1,43175.22344,42954.75738,"TOMATOES, IN THE OPEN - ACRES HARVESTED",30942,7.8,2413.476,26971.83198,34912.16802,,N,0.720339303,N,Multiply probability by state adjustment ratio,2
2015,44,0,0,0,0,"BLACKBERRIES, INCL DEWBERRIES & MARIONBERRIES - ACRES GROWN; BOYSENBERRIES - ACRES GROWN; RASPBERRIES - ACRES GROWN",18,21.29295731,3.832732315,11.69515534,24.30484466,,NA,NA,NA,NA,4
2015,45,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2015,46,542700,541995.5419,134.1038835,133.9298084,"HERBS, FRESH CUT - ACRES HARVESTED",12,17.2,2.064,8.60472,15.39528,,N,0.089599172,N,Multiply probability by state adjustment ratio,2
2015,47,2420100,2386779.722,598.0188105,589.7852031,,0,0,0,0,0,,N,0,N,Multiply probability by state adjustment ratio,2
2015,48,4609800,4544591.159,1139.104629,1122.991198,SOD - ACRES HARVESTED,NA,NA,NA,NA,NA,,NA,NA,NA,NA,6
2015,49,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2015,50,154159200,142781214.5,38093.50912,35281.95201,"AG LAND, CROPLAND, (EXCL HARVESTED & PASTURED), CULTIVATED SUMMER FALLOW - ACRES; AG LAND, CROPLAND, (EXCL HARVESTED & PASTURED), IDLE - ACRES",19043,11.47993141,2186.123338,15446.82711,22639.17289,,N,0.539737711,N,Multiply probability by state adjustment ratio,2
2015,51,42054300,41683401.32,10391.8278,10300.17688,"CHERRIES, SWEET - ACRES BEARING & NON-BEARING",17468,21.9,3825.492,11175.06566,23760.93434,,N,1.695893206,Y,Omisison-adjustment raster from NLCD,3
2015,52,888300,888300,219.5033715,219.5033715,PEACHES - ACRES BEARING & NON-BEARING,2568,6.9,177.192,2276.51916,2859.48084,,N,11.69913693,Y,Omisison-adjustment raster from NLCD,3
2015,53,452700,425985.1929,111.8644335,105.2630711,APPLES - ACRES BEARING & NON-BEARING,1625,31.4,510.25,785.63875,2464.36125,,N,15.43751273,Y,Omisison-adjustment raster from NLCD,3
2015,54,442655100,434026890.1,109382.2885,107250.2147,GRAPES - ACRES BEARING & NON-BEARING,106753,6.5,6938.945,95338.43548,118167.5645,,Y,0.995363975,N,NA,1
2015,55,1800,1482.286243,0.444789,0.366280342,CHESTNUTS - ACRES BEARING & NON-BEARING; FIGS - ACRES BEARING & NON-BEARING; KIWIFRUIT - ACRES BEARING & NON-BEARING; PERSIMMONS - ACRES BEARING & NON-BEARING,NA,NA,NA,NA,NA,,NA,NA,NA,NA,6
2015,56,0,0,0,0,GRAPEFRUIT - ACRES BEARING & NON-BEARING; LEMONS - ACRES BEARING & NON-BEARING; TANGERINES - ACRES BEARING & NON-BEARING,187,6.080529977,11.37059106,168.2953777,205.7046223,,NA,NA,NA,NA,4
2015,57,996300,966355.0212,246.1907115,238.7911575,PECANS - ACRES BEARING & NON-BEARING,NA,NA,NA,NA,NA,,NA,NA,NA,NA,6
2015,58,242017200,237846974.7,59803.66021,58773.17669,ALMONDS - ACRES BEARING & NON-BEARING,54283,6,3256.98,48925.2679,59640.7321,,Y,0.9236016,N,NA,1
2015,59,300720600,291949671.1,74309.56386,72142.22348,"WALNUTS, ENGLISH - ACRES BEARING & NON-BEARING",48850,9.9,4836.15,40894.53325,56805.46675,,N,0.67713466,N,Multiply probability by state adjustment ratio,2
2015,60,627300,570410.0194,155.0089665,140.9511678,PEARS - ACRES BEARING & NON-BEARING,610,13.8,84.18,471.5239,748.4761,,N,4.32773995,Y,Omisison-adjustment raster from NLCD,3
2015,61,16200,16200,4.003101,4.003101,PISTACHIOS - ACRES BEARING & NON-BEARING,597,9,53.73,508.61415,685.38585,,N,149.1343836,Y,Omisison-adjustment raster from NLCD,3
2015,62,15041700,14832390.57,3716.879279,3665.157872,TRITICALE - ACRES HARVESTED,5787,9.7,561.339,4863.597345,6710.402655,,N,1.578922437,Y,Omisison-adjustment raster from NLCD,3
2015,63,1960200,1956386.464,484.375221,483.4328773,CARROTS - ACRES HARVESTED,103,30,30.9,52.1695,153.8305,,N,0.213059568,N,Multiply probability by state adjustment ratio,2
2015,64,2061900,0,509.5057995,0,ASPARAGUS - ACRES HARVESTED,4807,11.9,572.033,3866.005715,5747.994285,,NA,NA,NA,NA,5
2015,65,18900,18654.87195,4.6702845,4.609712133,GARLIC - ACRES HARVESTED,7,24.4,1.708,4.19034,9.80966,,Y,1.518533001,Y,NA,1
2015,66,0,0,0,0,"MELONS, CANTALOUP - ACRES HARVESTED",97,11.6,11.252,78.49046,115.50954,,NA,NA,NA,NA,4
2015,67,0,0,0,0,PRUNES - ACRES BEARING & NON-BEARING,2,20.2,0.404,1.33542,2.66458,,NA,NA,NA,NA,4
2015,68,10966500,10714097.68,2709.876983,2647.507106,OLIVES - ACRES BEARING & NON-BEARING,3104,20.5,636.32,2057.2536,4150.7464,,Y,1.172423671,Y,NA,1
2015,69,0,0,0,0,ORANGES - ACRES BEARING & NON-BEARING,726,6.3,45.738,650.76099,801.23901,,NA,NA,NA,NA,4
2015,70,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2015,71,0,0,0,0,BROCCOLI - ACRES HARVESTED,94,12.6,11.844,74.51662,113.48338,,NA,NA,NA,NA,4
2015,72,0,0,0,0,AVOCADOS - ACRES BEARING & NON-BEARING,NA,NA,NA,NA,NA,,NA,NA,NA,NA,4
2015,73,9000,9000,2.223945,2.223945,"PEPPERS, BELL - ACRES HARVESTED; PEPPERS, CHILE - ACRES HARVESTED",NA,NA,NA,NA,NA,,NA,NA,NA,NA,6
2015,74,1525500,1445512.275,376.9586775,357.1933108,POMEGRANATES - ACRES BEARING & NON-BEARING,215,3.6,7.74,202.2677,227.7323,,N,0.601914967,N,Multiply probability by state adjustment ratio,2
2015,75,6300,30.38596466,1.5567615,0.007508524,NECTARINES - ACRES BEARING & NON-BEARING,16,10.2,1.632,13.31536,18.68464,,N,2130.911539,Y,Omisison-adjustment raster from NLCD,3
2015,76,0,0,0,0,"GREENS, COLLARD - ACRES HARVESTED; GREENS, KALE - ACRES HARVESTED; GREENS, MUSTARD - ACRES HARVESTED",NA,NA,NA,NA,NA,,NA,NA,NA,NA,4
2015,77,56700,48497.20672,14.0108535,11.98390227,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING & NON-BEARING; PLUMS - ACRES BEARING & NON-BEARING",22,10.77248657,2.369947046,18.10143711,25.89856289,,N,1.835796013,Y,Omisison-adjustment raster from NLCD,3
2015,78,5400,1935.69631,1.334367,0.478320237,STRAWBERRIES - ACRES GROWN,91,13.9,12.649,70.192395,111.807605,,N,190.2491114,Y,Omisison-adjustment raster from NLCD,3
2015,79,2007900,1986160.509,496.1621295,490.7901926,SQUASH - ACRES HARVESTED,1368,30.4,415.872,683.89056,2052.10944,,N,2.787341762,Y,Omisison-adjustment raster from NLCD,3
2015,80,0,0,0,0,APRICOTS - ACRES BEARING & NON-BEARING,752,20.3,152.656,500.88088,1003.11912,,NA,NA,NA,NA,4
2015,81,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2015,82,12600,10020.70514,3.113523,2.476166342,LETTUCE - ACRES HARVESTED,118,13.2,15.576,92.37748,143.62252,,N,47.65431061,Y,Omisison-adjustment raster from NLCD,3
2015,83,2218500,2208860.489,548.2024425,545.820471,PUMPKINS - ACRES HARVESTED,3441,34.2,1176.822,1505.12781,5376.87219,,N,6.304270695,Y,Omisison-adjustment raster from NLCD,3
2015,84,3600,3600,0.889578,0.889578,"BLUEBERRIES, TAME - ACRES GROWN",327,57.4,187.698,18.23679,635.76321,,N,367.5900258,Y,Omisison-adjustment raster from NLCD,3
2015,85,0,0,0,0,"CABBAGE, HEAD - ACRES HARVESTED",NA,NA,NA,NA,NA,,NA,NA,NA,NA,4
2015,86,0,0,0,0,CAULIFLOWER - ACRES HARVESTED,15,14.7,2.205,11.372775,18.627225,,NA,NA,NA,NA,4
2015,87,0,0,0,0,CELERY - ACRES HARVESTED,NA,NA,NA,NA,NA,,NA,NA,NA,NA,4
2015,88,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2015,89,0,0,0,0,TURNIPS - ACRES HARVESTED,NA,NA,NA,NA,NA,(H),NA,NA,NA,NA,4
2015,90,0,0,0,0,EGGPLANT - ACRES HARVESTED,224,15.4,34.496,167.25408,280.74592,,NA,NA,NA,NA,4
2015,91,0,0,0,0,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,4
2015,92,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2016,1,217763100,217031537.1,53810.35083,53629.57796,"CORN, GRAIN - ACRES HARVESTED; CORN, SILAGE - ACRES HARVESTED",97570,3.07707925,3002.306224,92631.20626,102508.7937,,N,1.819331863,Y,Omisison-adjustment raster from NLCD,3
2016,2,1346400,1335783.896,332.702172,330.0788797,,0,0,0,0,0,,N,0,N,Multiply probability by state adjustment ratio,2
2016,3,15053400,15051185.94,3719.770407,3719.223303,RICE - ACRES HARVESTED,4211,10.2,429.522,3504.43631,4917.56369,,Y,1.132225644,Y,NA,1
2016,4,16613100,16433308.26,4105.180076,4060.752637,"SORGHUM, GRAIN - ACRES HARVESTED; SORGHUM, SILAGE - ACRES HARVESTED",1200,14.84658147,178.1589777,906.9284817,1493.071518,,N,0.295511721,N,Multiply probability by state adjustment ratio,2
2016,5,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2016,6,612000,598157.8007,151.22826,147.8077834,SUNFLOWER - ACRES HARVESTED,NA,NA,NA,NA,NA,,NA,NA,NA,NA,6
2016,7,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2016,8,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2016,9,3295800,3259741.464,814.408659,805.4984144,SWEET CORN - ACRES HARVESTED,2935,11.9,349.265,2360.459075,3509.540925,,N,3.643706738,Y,Omisison-adjustment raster from NLCD,3
2016,10,5400,5252.333122,1.334367,1.297877776,,0,0,0,0,0,,N,0,N,Multiply probability by state adjustment ratio,2
2016,11,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2016,12,450000,319940.9027,111.19725,79.05899676,BARLEY - ACRES HARVESTED,716,33,236.28,327.3194,1104.6806,,N,9.056527775,Y,Omisison-adjustment raster from NLCD,3
2016,13,900,900,0.2223945,0.2223945,"WHEAT, SPRING, DURUM - ACRES HARVESTED",NA,NA,NA,NA,NA,,NA,NA,NA,NA,6
2016,14,1622700,1616802.47,400.9772835,399.5199743,"WHEAT, SPRING, (EXCL DURUM) - ACRES HARVESTED",NA,NA,NA,NA,NA,,NA,NA,NA,NA,6
2016,15,120019500,117443264.9,29657.41855,29020.81797,"WHEAT, WINTER - ACRES HARVESTED",24904,13.3,3312.232,19455.37836,30352.62164,,Y,0.858142594,N,NA,1
2016,16,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2016,17,87300,87092.55651,21.5722665,21.52100618,RYE - ACRES HARVESTED,NA,NA,NA,NA,NA,,NA,NA,NA,NA,6
2016,18,54803700,54208425.77,13542.26829,13395.17305,OATS - ACRES HARVESTED,1890,9.3,175.77,1600.85835,2179.14165,,N,0.141095602,N,Multiply probability by state adjustment ratio,2
2016,19,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2016,20,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2016,21,226800,225000,56.043414,55.598625,,0,0,0,0,0,,N,0,N,Multiply probability by state adjustment ratio,2
2016,22,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2016,23,44659800,44431576.18,11035.65988,10979.26463,SAFFLOWER - ACRES HARVESTED,3386,5.5,186.23,3079.65165,3692.34835,,N,0.308399525,N,Multiply probability by state adjustment ratio,2
2016,24,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2016,25,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2016,26,312941700,269972893.7,77329.45878,66711.6519,"HAY, ALFALFA - ACRES HARVESTED; HAYLAGE, ALFALFA - ACRES HARVESTED; LEGUMES, ALFALFA, SEED - ACRES HARVESTED",NA,NA,NA,NA,NA,,NA,NA,NA,NA,6
2016,27,713680200,460547340.1,176353.9458,113803.5505,"HAY, SMALL GRAIN - ACRES HARVESTED; HAY, TAME, (EXCL ALFALFA & SMALL GRAIN) - ACRES HARVESTED; HAY, WILD - ACRES HARVESTED; HAYLAGE, (EXCL ALFALFA) - ACRES HARVESTED",39876,7.770719817,3098.652234,34778.71707,44973.28293,,N,0.350393286,N,Multiply probability by state adjustment ratio,2
2016,28,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2016,29,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2016,30,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2016,31,29715300,29446713.19,7342.799207,7276.430063,"BEANS, DRY EDIBLE, (EXCL LIMA), INCL CHICKPEAS - ACRES HARVESTED; BEANS, DRY EDIBLE, LIMA - ACRES HARVESTED",7032,27.99870551,1968.868972,3793.210541,10270.78946,,Y,0.966407969,N,NA,1
